ROOM_INDEX	name	outDoor	outDoorVisibility	computeAmbientOcclusion	noMonsterSpawn	noAdventures	noSubLevelEntrance	occupiesNodes	raisesNodes	fullCollision	dontObstructSound	dontOccludeVisibility	thirdPersonCameraIgnore	rtsCameraIgnore	havokSliceType	roomVersion	nodeBuffer	reverbEnvironment	backGroundSound	noGore	noHumans
"3,62,0,-1,0,-1"	FoetidTunnels2\room_T	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_T_dark	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_T_large_A	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_E	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_I	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_I_dark	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_I_short	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_Ibend	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_Ibend_dark	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_L	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_L_dark	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_La	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_Ldown	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_T	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	FoetidTunnels2\room_tunnel_T_dark	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,60,0,-1,0,-1"	FoetidTunnels2\Station_X	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	14	-1	-1
"3,60,0,-1,0,-1"	Hell_Dungeon\cornerlarge	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Dungeon\cornersmall	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Dungeon\end_statue_A	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Dungeon\middle	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Dungeon\middle_flat	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Dungeon\side_tunnel	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Dungeon\Middle_Large_A	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Dungeon\Middle_Stairs_A	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Dungeon\side	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Dungeon\Entrance	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Tower\tower_a	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Tower\tower_ground_warp	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell_Tower\tower_stairs_a	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge_out	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_arena	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge_outA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge_outB	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge_outC	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge_in	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge_inA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge_inB	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge_inC	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge_A	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge_B	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_edge_C	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell1x1dummy	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell1x1a	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell1x1b	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell1x1c	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell1x1d	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_entrance_A	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_in	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_inA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_inB	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_inC	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_inD	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_out	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_outA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_outB	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_outC	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_outD	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_side	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_sideA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_sideB	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_sideC	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_sideD	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_tower	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_towerB	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\hell_towerC	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Hell\pitboss_arena	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	24	-1	-1
"3,60,0,-1,0,-1"	Industrial_Rooms\Room_E	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,60,0,-1,0,-1"	Industrial_Rooms\Room_I	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,60,0,-1,0,-1"	Industrial_Rooms\Room_Ia	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,60,0,-1,0,-1"	Industrial_Rooms\Room_Ib	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,60,0,-1,0,-1"	Industrial_Rooms\Room_Ic	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,60,0,-1,0,-1"	Industrial_Rooms\Room_L	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,60,0,-1,0,-1"	Industrial_Rooms\Room_L_Foundry	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,60,0,-1,0,-1"	Industrial_Rooms\Room_La	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,60,0,-1,0,-1"	Industrial_Rooms\Room_Lb	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,60,0,-1,0,-1"	Industrial_Rooms\Room_T	0	0	0	0	0	0	0	0	0	0	0	0	0	280	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,62,0,-1,0,-1"	Level_Transitions\transition_a	0	0	0	1	0	1	0	0	0	0	0	0	0	279	1	0	HG_Maintenance_Rooms	8	-1	-1
"3,60,0,-1,0,-1"	River\R_ConnA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\R_ConnB	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\R_ConnBC	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\R_ConnBCI	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\R_ConnBCIBR	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\R_ConnC	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\R_ConnCBR	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\R_ConnCP	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\R_ConnG	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\R_ConnW	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_BCa	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_BCb	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_BCIa	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_BCIBRa	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_C_Parliament	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_Cc	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_Ca	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_Ce	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_Cd	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_Cb	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_CBRa	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_CBRe	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_CBRd	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_CTRNa	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_Pa	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_Pe	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_Pb	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_Pc	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_Pca	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	River\RC_Pd	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	Sewers\Sew_ConnA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\Sew_ConnB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\Sew_ConnC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\Sew_ConnD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerLargeABa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerLargeAC_Ba	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerLargeAC_Da	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerLargeACa	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerLargeACb	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerLargeADa	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerLargeADb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerLargeCCap	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerLargeCCapB	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerLargeCCapX	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerSmallABa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerSmallAC_Ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	15	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerSmallAC_Da	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	HG_Sewers	15	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerSmallACa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	15	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerSmallACb	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	HG_Sewers	15	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerSmallADa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	15	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerSmallADb	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	HG_Sewers	15	-1	-1
"3,60,0,-1,0,-1"	Sewers\SewerSmallCCap	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	HG_Sewers	15	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallBCa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallBCa_CopyNM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallBCIa	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallC_Ca	0	1	0	1	0	0	0	0	0	0	0	0	0	12	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallC_Ca_CopyNM	0	1	0	1	0	0	0	0	0	0	0	0	0	12	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallC_Cstairs	0	1	0	1	0	0	0	0	0	0	0	0	0	12	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallC_CaManHole	0	1	0	1	0	0	0	0	0	0	0	0	0	12	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallC_End	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallC_Start	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallC_StartB	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallCa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallCa_CopyNM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallCb	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallNa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallNa_CopyNM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallNb	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallNc	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\SWallNStairs	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	11	-1	-1
"3,60,0,-1,0,-1"	Sewers\Warp_Next	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	10	-1	-1
"3,60,0,-1,0,-1"	Sewers\Warp_Previous	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	10	-1	-1
"3,1,0,-1,0,-1"	SoundField\SF_a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NoVerb	-1	-1	-1
"3,1,0,-1,0,-1"	Soundfield_Part_Deux\MonsterField	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NoVerb	-1	-1	-1
"3,1,0,-1,0,-1"	Soundfield_Part_Deux\sf_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NoVerb	-1	-1	-1
"3,60,0,-1,0,-1"	Station\BossK	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	HG_tubes	4	-1	-1
"3,60,0,-1,0,-1"	Station\DestroyedStation	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	HG_tubes	4	-1	-1
"3,60,0,-1,0,-1"	Station\DestroyedStationB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	4	-1	-1
"3,60,0,-1,0,-1"	Station\DestroyedStationCon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	4	-1	-1
"3,60,0,-1,0,-1"	Station\DestroyedStationELS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	4	-1	-1
"3,60,0,-1,0,-1"	Station\DestroyedStationELSB	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	HG_tubes	4	-1	-1
"3,60,0,-1,0,-1"	Station\DestroyedStationPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	4	-1	-1
"3,60,0,-1,0,-1"	Station\DestroyedStationPB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	4	-1	-1
"3,60,0,-1,0,-1"	Station\DestroyedStationPC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	4	-1	-1
"3,60,0,-1,0,-1"	Station\StationELS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	14	-1	-1
"3,60,0,-1,0,-1"	Station\StationELSB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	13	-1	-1
"3,60,0,-1,0,-1"	Station\StationMain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	13	-1	-1
"3,60,0,-1,0,-1"	Station\StationMainB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	13	-1	-1
"3,60,0,-1,0,-1"	Station\StationPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	14	-1	-1
"3,60,0,-1,0,-1"	Station\StationPB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	14	-1	-1
"3,60,0,-1,0,-1"	Station\StationPC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	14	-1	-1
"3,60,0,-1,0,-1"	StationTransB\StationTransB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	14	-1	-1
"3,60,0,-1,0,-1"	StationTransB\StationTransBHall	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_nave	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_chapel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_court	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_courtB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_round	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_roomA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_stairA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
