WARDROBE_MODEL	modelGroup	appearanceGroup	appearanceGroup2	undefined2	fileName	defaultMaterial	undefined3	partGroup	undefinedBool1	undefinedBool2	undefinedBool3	undefined4	undefined5	boxMinX	boxMinY	boxMinZ	boxMaxX	boxMaxY	boxMaxZ
0	69	22	52	317	data/units/players/heads/male/facial_hair/facial_hair_04/facial_hair_04_h6.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	22	53	318	data/units/players/heads/male/facial_hair/facial_hair_05/facial_hair_05_h6.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	22	54	319	data/units/players/heads/male/facial_hair/facial_hair_06/facial_hair_06_h6.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	22	55	320	data/units/players/heads/male/facial_hair/facial_hair_07/facial_hair_07_h6.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	22	56	321	data/units/players/heads/male/facial_hair/facial_hair_08/facial_hair_08_h6.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	22	57	322	data/units/players/heads/male/facial_hair/facial_hair_09/facial_hair_09_h6.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	22	58	323	data/units/players/heads/male/facial_hair/facial_hair_10/facial_hair_10_h6.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	22	59	324	data/units/players/heads/male/facial_hair/facial_hair_11/facial_hair_11_h6.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	22	60	325	data/units/players/heads/male/facial_hair/facial_hair_12/facial_hair_12_h6.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	22	61	326	data/units/players/heads/male/facial_hair/facial_hair_13/facial_hair_13_h6.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	23	-1	327	data/units/players/heads/male/male_7/male_7_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	49	328	data/units/players/heads/male/facial_hair/facial_hair_01/facial_hair_01_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	50	329	data/units/players/heads/male/facial_hair/facial_hair_02/facial_hair_02_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	51	330	data/units/players/heads/male/facial_hair/facial_hair_03/facial_hair_03_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	52	331	data/units/players/heads/male/facial_hair/facial_hair_04/facial_hair_04_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	53	332	data/units/players/heads/male/facial_hair/facial_hair_05/facial_hair_05_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	54	333	data/units/players/heads/male/facial_hair/facial_hair_06/facial_hair_06_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	55	334	data/units/players/heads/male/facial_hair/facial_hair_07/facial_hair_07_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	56	335	data/units/players/heads/male/facial_hair/facial_hair_08/facial_hair_08_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	57	336	data/units/players/heads/male/facial_hair/facial_hair_09/facial_hair_09_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	58	337	data/units/players/heads/male/facial_hair/facial_hair_10/facial_hair_10_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	59	338	data/units/players/heads/male/facial_hair/facial_hair_11/facial_hair_11_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	60	339	data/units/players/heads/male/facial_hair/facial_hair_12/facial_hair_12_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	23	61	340	data/units/players/heads/male/facial_hair/facial_hair_13/facial_hair_13_h7.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	24	-1	341	data/units/players/heads/male/male_8/male_8_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	49	342	data/units/players/heads/male/facial_hair/facial_hair_01/facial_hair_01_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	50	343	data/units/players/heads/male/facial_hair/facial_hair_02/facial_hair_02_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	51	344	data/units/players/heads/male/facial_hair/facial_hair_03/facial_hair_03_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	52	345	data/units/players/heads/male/facial_hair/facial_hair_04/facial_hair_04_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	53	346	data/units/players/heads/male/facial_hair/facial_hair_05/facial_hair_05_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	54	347	data/units/players/heads/male/facial_hair/facial_hair_06/facial_hair_06_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	55	348	data/units/players/heads/male/facial_hair/facial_hair_07/facial_hair_07_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	56	349	data/units/players/heads/male/facial_hair/facial_hair_08/facial_hair_08_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	57	350	data/units/players/heads/male/facial_hair/facial_hair_09/facial_hair_09_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	58	351	data/units/players/heads/male/facial_hair/facial_hair_10/facial_hair_10_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	59	352	data/units/players/heads/male/facial_hair/facial_hair_11/facial_hair_11_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	60	353	data/units/players/heads/male/facial_hair/facial_hair_12/facial_hair_12_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	24	61	354	data/units/players/heads/male/facial_hair/facial_hair_13/facial_hair_13_h8.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	25	-1	355	data/units/players/heads/male/male_9/male_9_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	49	356	data/units/players/heads/male/facial_hair/facial_hair_01/facial_hair_01_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	50	357	data/units/players/heads/male/facial_hair/facial_hair_02/facial_hair_02_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	51	358	data/units/players/heads/male/facial_hair/facial_hair_03/facial_hair_03_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	52	359	data/units/players/heads/male/facial_hair/facial_hair_04/facial_hair_04_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	53	360	data/units/players/heads/male/facial_hair/facial_hair_05/facial_hair_05_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	54	361	data/units/players/heads/male/facial_hair/facial_hair_06/facial_hair_06_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	55	362	data/units/players/heads/male/facial_hair/facial_hair_07/facial_hair_07_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	56	363	data/units/players/heads/male/facial_hair/facial_hair_08/facial_hair_08_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	57	364	data/units/players/heads/male/facial_hair/facial_hair_09/facial_hair_09_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	58	365	data/units/players/heads/male/facial_hair/facial_hair_10/facial_hair_10_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	59	366	data/units/players/heads/male/facial_hair/facial_hair_11/facial_hair_11_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	60	367	data/units/players/heads/male/facial_hair/facial_hair_12/facial_hair_12_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	25	61	368	data/units/players/heads/male/facial_hair/facial_hair_13/facial_hair_13_h9.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	26	-1	369	data/units/players/heads/male/male_10/male_10_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	49	370	data/units/players/heads/male/facial_hair/facial_hair_01/facial_hair_01_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	50	371	data/units/players/heads/male/facial_hair/facial_hair_02/facial_hair_02_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	51	372	data/units/players/heads/male/facial_hair/facial_hair_03/facial_hair_03_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	52	373	data/units/players/heads/male/facial_hair/facial_hair_04/facial_hair_04_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	53	374	data/units/players/heads/male/facial_hair/facial_hair_05/facial_hair_05_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	54	375	data/units/players/heads/male/facial_hair/facial_hair_06/facial_hair_06_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	55	376	data/units/players/heads/male/facial_hair/facial_hair_07/facial_hair_07_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	56	377	data/units/players/heads/male/facial_hair/facial_hair_08/facial_hair_08_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	57	378	data/units/players/heads/male/facial_hair/facial_hair_09/facial_hair_09_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	58	379	data/units/players/heads/male/facial_hair/facial_hair_10/facial_hair_10_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	59	380	data/units/players/heads/male/facial_hair/facial_hair_11/facial_hair_11_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	60	381	data/units/players/heads/male/facial_hair/facial_hair_12/facial_hair_12_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	26	61	382	data/units/players/heads/male/facial_hair/facial_hair_13/facial_hair_13_h10.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	27	-1	383	data/units/players/heads/male/male_11/male_11_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	49	384	data/units/players/heads/male/facial_hair/facial_hair_01/facial_hair_01_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	50	385	data/units/players/heads/male/facial_hair/facial_hair_02/facial_hair_02_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	51	386	data/units/players/heads/male/facial_hair/facial_hair_03/facial_hair_03_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	52	387	data/units/players/heads/male/facial_hair/facial_hair_04/facial_hair_04_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	53	388	data/units/players/heads/male/facial_hair/facial_hair_05/facial_hair_05_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	54	389	data/units/players/heads/male/facial_hair/facial_hair_06/facial_hair_06_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	55	390	data/units/players/heads/male/facial_hair/facial_hair_07/facial_hair_07_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	56	391	data/units/players/heads/male/facial_hair/facial_hair_08/facial_hair_08_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	57	392	data/units/players/heads/male/facial_hair/facial_hair_09/facial_hair_09_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	58	393	data/units/players/heads/male/facial_hair/facial_hair_10/facial_hair_10_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	59	394	data/units/players/heads/male/facial_hair/facial_hair_11/facial_hair_11_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	60	395	data/units/players/heads/male/facial_hair/facial_hair_12/facial_hair_12_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	69	27	61	396	data/units/players/heads/male/facial_hair/facial_hair_13/facial_hair_13_h11.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	13	63	-1	397	data/units/players/bodies/female/female_bare_body.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	64	-1	398	data/units/players/heads/female/female_1/female_1_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	91	-1	399	data/units/players/heads/female/Female_Accessories/Female_1_Acc1.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	92	-1	400	data/units/players/heads/female/Female_Accessories/Female_1_Acc2.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	93	-1	401	data/units/players/heads/female/Female_Accessories/Female_1_Acc3.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	94	-1	402	data/units/players/heads/female/Female_Accessories/Female_1_Acc4.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	95	-1	403	data/units/players/heads/female/Female_Accessories/Female_1_Acc5.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	96	-1	404	data/units/players/heads/female/Female_Accessories/Female_1_Acc6.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	97	-1	405	data/units/players/heads/female/Female_Accessories/Female_1_Acc7.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	98	-1	406	data/units/players/heads/female/Female_Accessories/Female_1_Acc8.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	99	-1	407	data/units/players/heads/female/Female_Accessories/Female_1_Acc9.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	100	-1	408	data/units/players/heads/female/Female_Accessories/Female_1_Acc10.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	101	-1	409	data/units/players/heads/female/Female_Accessories/Female_1_Acc11.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	102	-1	410	data/units/players/heads/female/Female_Accessories/Female_1_Acc12.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	103	-1	411	data/units/players/heads/female/Female_Accessories/Female_1_Acc13.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	104	-1	412	data/units/players/heads/female/Female_Accessories/Female_1_Acc14.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	70	105	-1	413	data/units/players/heads/female/Female_Accessories/Female_1_Acc15.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	65	-1	414	data/units/players/heads/female/female_2/female_2_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	66	-1	415	data/units/players/heads/female/female_3/female_3_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	67	-1	416	data/units/players/heads/female/female_4/female_4_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	68	-1	417	data/units/players/heads/female/female_5/female_5_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	69	-1	418	data/units/players/heads/female/female_6/female_6_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	70	-1	419	data/units/players/heads/female/female_7/female_7_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	71	-1	420	data/units/players/heads/female/female_8/female_8_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	72	-1	421	data/units/players/heads/female/female_9/female_9_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	67	73	-1	422	data/units/players/heads/female/female_10/female_10_head.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	0	0	0	423			-1	-1	0	0	0	0	0	-1	-1	0	1	1	2
0	0	0	0	424			-1	-1	0	0	0	0	0	-1	-1	0	1	1	2
0	0	0	0	425			-1	-1	0	0	0	0	0	-1	-1	0	1	1	2
0	0	0	0	426			-1	-1	0	0	0	0	0	-1	-1	0	1	1	2
0	68	76	-1	427	data/units/players/heads/female/hair/female_hair_01/female_hair_01.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	77	-1	428	data/units/players/heads/female/hair/female_hair_02/female_hair_02.GR2	ActorTemplar_Hair	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	78	-1	429	data/units/players/heads/female/hair/female_hair_03/female_hair_03.GR2	ActorTemplar_Hair	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	79	-1	430	data/units/players/heads/female/hair/female_hair_04/female_hair_04.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	80	-1	431	data/units/players/heads/female/hair/female_hair_05/female_hair_05.GR2	ActorTemplar_Hair	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	81	-1	432	data/units/players/heads/female/hair/female_hair_06/female_hair_06.GR2	ActorTemplar_Hair	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	82	-1	433	data/units/players/heads/female/hair/female_hair_07/female_hair_07.GR2	ActorTemplar_Hair	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	83	-1	434	data/units/players/heads/female/hair/female_hair_08/female_hair_08.GR2	ActorTemplar_Hair	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	84	-1	435	data/units/players/heads/female/hair/female_hair_09/female_hair_09.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	85	-1	436	data/units/players/heads/female/hair/female_hair_10/female_hair_10.GR2	ActorTemplar_Hair	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	86	-1	437	data/units/players/heads/female/hair/female_hair_11/female_hair_11.GR2	ActorTemplar_Hair	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	87	-1	438	data/units/players/heads/female/hair/female_hair_12/female_hair_12.GR2	ActorTemplar_Hair	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	88	-1	439	data/units/players/heads/female/hair/female_hair_14/female_hair_14.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	68	89	-1	440	data/units/players/heads/female/hair/female_hair_15/female_hair_15.GR2	Hair_Soft	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	71	64	-1	441	data/units/players/heads/female/female_1/female_1_cf_accessory_1.gr2	ActorTemplar_Hair	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	71	65	-1	442	data/units/players/heads/female/female_2/female_2_cf_accessory_1.gr2	ActorTemplar_Hair	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	72	16	-1	443	data/units/items/misc/dye_kit/wardrobe/dye_kit_mesh.gr2	dye_kit	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	1
0	72	63	-1	444	data/units/items/misc/dye_kit/wardrobe/dye_kit_mesh.gr2	dye_kit	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	1
0	73	106	-1	445	data/units/players/test/male_3p/suit.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	74	106	-1	446	data/units/players/test/male_3p/suit.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	73	107	-1	447	data/units/players/test/female_3p/suit.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	74	107	-1	448	data/units/players/test/female_3p/suit.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	0	0	0	449			-1	-1	0	0	0	0	0	-1	-1	0	1	1	2
0	0	0	0	450			-1	-1	0	0	0	0	0	-1	-1	0	1	1	2
0	0	0	0	451			-1	-1	0	0	0	0	0	-1	-1	0	1	1	2
0	0	0	0	452			-1	-1	0	0	0	0	0	-1	-1	0	1	1	2
0	45	15	-1	453	data/units/players/cabalist/cabalist_female_3p/ong1_misc2/cf_ong1_misc2_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	44	15	-1	454	data/units/players/cabalist/cabalist_female_3p/ong1_misc1/cf_ong1_misc1_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	45	11	-1	455	data/units/players/cabalist/cabalist_male_3p/ong1_misc2/cm_ong1_misc2_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	44	11	-1	456	data/units/players/cabalist/cabalist_male_3p/ong1_misc1/cm_ong1_misc1_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	45	13	-1	457	data/units/players/hunter/hunter_female_3p/ong1_misc2/hf_ong1_misc2_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	44	13	-1	458	data/units/players/hunter/hunter_female_3p/ong1_misc1/hf_ong1_misc1_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	45	12	-1	459	data/units/players/hunter/hunter_male_3p/ong1_misc2/hm_ong1_misc2_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	44	12	-1	460	data/units/players/hunter/hunter_male_3p/ong1_misc1/hm_ong1_misc1_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	45	14	-1	461	data/units/players/templar/templar_female_3p/ong1_misc2/tf_ong1_misc2_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	44	14	-1	462	data/units/players/templar/templar_female_3p/ong1_misc1/tf_ong1_misc1_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	45	10	-1	463	data/units/players/templar/templar_male_3p/ong1_misc2/tm_ong1_misc2_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	44	10	-1	464	data/units/players/templar/templar_male_3p/ong1_misc1/tm_ong1_misc1_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	0	0	0	465			-1	-1	0	0	0	0	0	-1	-1	0	1	1	2
0	0	0	0	466			-1	-1	0	0	0	0	0	-1	-1	0	1	1	2
0	26	12	-1	467	data/units/players/hunter/hunter_male_3p/tech_uber/hm_tech_uber.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	43	12	-1	468	data/units/players/hunter/hunter_male_3p/tech_uber/hm_tech_uber_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	43	13	-1	469	data/units/players/hunter/hunter_female_3p/tech_uber/hf_tech_uber_helm.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
0	26	13	-1	470	data/units/players/hunter/hunter_female_3p/tech_uber/hf_tech_uber.GR2	ActorTemplar_3p	-1	0	0	0	0	0	0	-0.5	-0.5	0	0.5	0.5	2
