ReferenceId	Unknown1	StringId	Unknown2	String	Attribute1	Attribute2	Attribute3	Attribute4
14790	728	affix sub skillgroup boost Evoker1	0	Theurgist's [item]	English			
14791	843	affix sub skillgroup boost Evoker1 desc	0	Theurgist's	English			
14792	729	affix sub skillgroup boost Evoker2	0	Archmage's [item]	English			
14793	3616	affix sub skillgroup boost Evoker2 desc	0	Archmage's	English			
14794	730	affix sub skillgroup boost Evoker3	0	Arcanist's [item]	English			
14795	2293	affix sub skillgroup boost Evoker3 desc	0	Arcanist's	English			
14796	3366	affix sub skillgroup boost Summoner1	0	Bringer's [item]	English			
14797	561	affix sub skillgroup boost Summoner1 desc	0	Bringer's	English			
14798	3367	affix sub skillgroup boost Summoner2	0	Convoker's [item]	English			
14799	3334	affix sub skillgroup boost Summoner2 desc	0	Convoker's	English			
14800	3368	affix sub skillgroup boost Summoner3	0	Spiritbinder's [item]	English			
14801	2011	affix sub skillgroup boost Summoner3 desc	0	Spiritbinder's	English			
14802	3342	affix sub skillgroup boost Marksman1	0	Skirmisher's [item]	English			
14803	3641	affix sub skillgroup boost Marksman1 desc	0	Skirmisher's	English			
14804	3343	affix sub skillgroup boost Marksman2	0	Shootist's [item]	English			
14805	2318	affix sub skillgroup boost Marksman2 desc	0	Shootist's	English			
14806	3344	affix sub skillgroup boost Marksman3	0	Sniper's [item]	English			
14807	995	affix sub skillgroup boost Marksman3 desc	0	Sniper's	English			
14808	3005	affix sub skillgroup boost Engineer1	0	Pioneer's [item]	English			
14809	3028	affix sub skillgroup boost Engineer1 desc	0	Pioneer's	English			
14810	3006	affix sub skillgroup boost Engineer2	0	Sapper's [item]	English			
14811	1705	affix sub skillgroup boost Engineer2 desc	0	Sapper's	English			
14812	3007	affix sub skillgroup boost Engineer3	0	Engineer's [item]	English			
14813	382	affix sub skillgroup boost Engineer3 desc	0	Engineer's	English			
14814	2956	affix sub skillgroup boost Blademaster1	0	Gladiator's [item]	English			
14815	2319	affix sub skillgroup boost Blademaster1 desc	0	Gladiator's	English			
14816	2957	affix sub skillgroup boost Blademaster2	0	Duelist's [item]	English			
14817	996	affix sub skillgroup boost Blademaster2 desc	0	Duelist's	English			
14818	2958	affix sub skillgroup boost Blademaster3	0	Champion's [item]	English			
14819	3769	affix sub skillgroup boost Blademaster3 desc	0	Champion's	English			
14820	435	affix sub skillgroup boost Guardian1	0	Hero's [item]	English			
14821	3458	affix sub skillgroup boost Guardian1 desc	0	Hero's	English			
14822	436	affix sub skillgroup boost Guardian2	0	Lord's [item]	English			
14823	2135	affix sub skillgroup boost Guardian2 desc	0	Lord's	English			
14824	437	affix sub skillgroup boost Guardian3	0	Grand Master's [item]	English			
14825	812	affix sub skillgroup boost Guardian3 desc	0	Grand Master's	English			
14826	1332	affix sub skillgrant 1	0	Skillful [item]	English			
14827	471	affix sub skillgrant 1 desc	0	Skillful	English			
14828	1333	affix sub skillgrant 2	0	Proficient [item]	English			
14829	3244	affix sub skillgrant 2 desc	0	Proficient	English			
14830	1334	affix sub skillgrant 3	0	Masterful [item]	English			
14831	1921	affix sub skillgrant 3 desc	0	Masterful	English			
14832	3306	affix sub critical defense 1	0	Shielding [item]	English			
14833	2117	affix sub critical defense 1 desc	0	Shielding	English			
14834	3307	affix sub critical defense 2	0	Guarding [item]	English			
14835	794	affix sub critical defense 2 desc	0	Guarding	English			
14836	3308	affix sub critical defense 3	0	Sheltering [item]	English			
14837	3567	affix sub critical defense 3 desc	0	Sheltering	English			
14838	2201	affix sub shield regeneration 1	0	Charging [item]	English			
14839	1760	affix sub shield regeneration 1 desc	0	Charging	English			
14840	2202	affix sub shield regeneration 2	0	Powering [item]	English			
14841	437	affix sub shield regeneration 2 desc	0	Powering	English			
14842	2203	affix sub shield regeneration 3	0	Renewing [item]	English			
14843	3210	affix sub shield regeneration 3 desc	0	Renewing	English			
14844	451	affix sub armor penetration 1	0	Borer's [item]	English			
14845	2770	affix sub armor penetration 1 desc	0	Borer's	English			
14846	452	affix sub armor penetration 2	0	Driller's [item]	English			
14847	1447	affix sub armor penetration 2 desc	0	Driller's	English			
14848	453	affix sub armor penetration 3	0	Jackhammer's [item]	English			
14849	124	affix sub armor penetration 3 desc	0	Jackhammer's	English			
14850	922	affix sub armor overload 1	0	Engulfing [item]	English			
14851	2229	affix sub armor overload 1 desc	0	Engulfing	English			
14852	923	affix sub armor overload 2	0	Teeming [item]	English			
14853	906	affix sub armor overload 2 desc	0	Teeming	English			
14854	924	affix sub armor overload 3	0	Inundating [item]	English			
14855	3679	affix sub armor overload 3 desc	0	Inundating	English			
14856	1138	affix sub lifetap 1	0	Leeching [item]	English			
14857	3181	affix sub lifetap 1 desc	0	Leeching	English			
14858	1139	affix sub lifetap 2	0	Parasitic [item]	English			
14859	1858	affix sub lifetap 2 desc	0	Parasitic	English			
14860	1140	affix sub lifetap 3	0	Vampiric [item]	English			
14861	535	affix sub lifetap 3 desc	0	Vampiric	English			
14862	899	affix sub powertap 1	0	Draining [item]	English			
14863	3986	affix sub powertap 1 desc	0	Draining	English			
14864	900	affix sub powertap 2	0	Channeling [item]	English			
14865	2663	affix sub powertap 2 desc	0	Channeling	English			
14866	901	affix sub powertap 3	0	Desiccating [item]	English			
14867	1340	affix sub powertap 3 desc	0	Desiccating	English			
14868	606	affix sub restore power 1	0	Accruing [item]	English			
14869	2505	affix sub restore power 1 desc	0	Accruing	English			
14870	607	affix sub restore power 2	0	Accumulating [item]	English			
14871	1182	affix sub restore power 2 desc	0	Accumulating	English			
14872	608	affix sub restore power 3	0	Acquiring [item]	English			
14873	3955	affix sub restore power 3 desc	0	Acquiring	English			
14874	1610	affix sub skill powercost redux 1	0	Symbolic [item]	English			
14875	1317	affix sub skill powercost redux 1 desc	0	Symbolic	English			
14876	1611	affix sub skill powercost redux 2	0	Essential [item]	English			
14877	4090	affix sub skill powercost redux 2 desc	0	Essential	English			
14878	1612	affix sub skill powercost redux 3	0	Aspected [item]	English			
14879	2767	affix sub skill powercost redux 3 desc	0	Aspected	English			
14880	1521	affix sub skill cooldown redux 1	0	Rapid [item]	English			
14881	280	affix sub skill cooldown redux 1 desc	0	Rapid	English			
14882	1522	affix sub skill cooldown redux 2	0	Autocharged [item]	English			
14883	3053	affix sub skill cooldown redux 2 desc	0	Autocharged	English			
14884	1523	affix sub skill cooldown redux 3	0	Reloaded [item]	English			
14885	1730	affix sub skill cooldown redux 3 desc	0	Reloaded	English			
14886	2534	affix sub skill damage boost 1	0	Damaging [item]	English			
14887	3569	affix sub skill damage boost 1 desc	0	Damaging	English			
14888	2535	affix sub skill damage boost 2	0	Cataclysmic [item]	English			
14889	2246	affix sub skill damage boost 2 desc	0	Cataclysmic	English			
14890	2536	affix sub skill damage boost 3	0	Catastrophic [item]	English			
14891	923	affix sub skill damage boost 3 desc	0	Catastrophic	English			
14892	1898	affix sub gold bonus 1	0	Compensating [item]	English			
14893	1221	affix sub gold bonus 1 desc	0	Compensating	English			
14894	1899	affix sub gold bonus 2	0	Guerdoning [item]	English			
14895	3994	affix sub gold bonus 2 desc	0	Guerdoning	English			
14896	1900	affix sub gold bonus 3	0	Rewarding [item]	English			
14897	2671	affix sub gold bonus 3 desc	0	Rewarding	English			
14898	1773	affix sub exp bonus 1	0	Competent [item]	English			
14899	2756	affix sub exp bonus 1 desc	0	Competent	English			
14900	1774	affix sub exp bonus 2	0	Accomplished [item]	English			
14901	1433	affix sub exp bonus 2 desc	0	Accomplished	English			
14902	1775	affix sub exp bonus 3	0	Veteran [item]	English			
14903	110	affix sub exp bonus 3 desc	0	Veteran	English			
14904	3756	affix sub MonsterRegeneration1	0	Regenerating [item]	English			
14905	687	affix sub MonsterRegeneration1 desc	0	Regenerating	English			
14906	3757	affix sub MonsterRegeneration2	0	Thriving [item]	English			
14907	3460	affix sub MonsterRegeneration2 desc	0	Thriving	English			
14908	3758	affix sub MonsterRegeneration3	0	Vivacious [item]	English			
14909	2137	affix sub MonsterRegeneration3 desc	0	Vivacious	English			
14910	219	affix sub MonsterExtraHealth1	0	Healthy [item]	English			
14911	2506	affix sub MonsterExtraHealth1 desc	0	Healthy	English			
14912	220	affix sub MonsterExtraHealth2	0	Hardy [item]	English			
14913	1183	affix sub MonsterExtraHealth2 desc	0	Hardy	English			
14914	221	affix sub MonsterExtraHealth3	0	Robust [item]	English			
14915	3956	affix sub MonsterExtraHealth3 desc	0	Robust	English			
14916	1014	affix sub MonsterSpeed1	0	Quick [item]	English			
14917	3393	affix sub MonsterSpeed1 desc	0	Quick	English			
14918	1015	affix sub MonsterSpeed2	0	Fast [item]	English			
14919	2070	affix sub MonsterSpeed2 desc	0	Fast	English			
14920	1016	affix sub MonsterSpeed3	0	Speedy [item]	English			
14921	747	affix sub MonsterSpeed3 desc	0	Speedy	English			
14922	3689	affix sub MonsterIgnite1	0	Scorching [item]	English			
14923	3312	affix sub MonsterIgnite1 desc	0	Scorching	English			
14924	3690	affix sub MonsterIgnite2	0	Burning [item]	English			
14925	1989	affix sub MonsterIgnite2 desc	0	Burning	English			
14926	3691	affix sub MonsterIgnite3	0	Blistering [item]	English			
14927	666	affix sub MonsterIgnite3 desc	0	Blistering	English			
14928	1608	affix sub MonsterSpawning1	0	Spawning [item]	English			
14929	3963	affix sub MonsterSpawning1 desc	0	Spawning	English			
14930	1609	affix sub MonsterSpawning2	0	Prolific [item]	English			
14931	2640	affix sub MonsterSpawning2 desc	0	Prolific	English			
14932	1610	affix sub MonsterSpawning3	0	Replicating [item]	English			
14933	1317	affix sub MonsterSpawning3 desc	0	Replicating	English			
14934	2968	affix sub MonsterTeleport1	0	Blinking [item]	English			
14935	2827	affix sub MonsterTeleport1 desc	0	Blinking	English			
14936	2969	affix sub MonsterTeleport2	0	Phasing [item]	English			
14937	1504	affix sub MonsterTeleport2 desc	0	Phasing	English			
14938	2970	affix sub MonsterTeleport3	0	Warping [item]	English			
14939	181	affix sub MonsterTeleport3 desc	0	Warping	English			
14940	1383	affix sub MonsterShocking1	0	Thunderstruck [item]	English			
14941	2630	affix sub MonsterShocking1 desc	0	Thunderstruck	English			
14942	1384	affix sub MonsterShocking2	0	Zapping [item]	English			
14943	1307	affix sub MonsterShocking2 desc	0	Zapping	English			
14944	1385	affix sub MonsterShocking3	0	Electrifying [item]	English			
14945	4080	affix sub MonsterShocking3 desc	0	Electrifying	English			
14946	1035	affix sub MonsterBugHive1	0	Infested [item]	English			
14947	186	affix sub MonsterBugHive1 desc	0	Infested	English			
14948	1036	affix sub MonsterBugHive2	0	Swarming [item]	English			
14949	2959	affix sub MonsterBugHive2 desc	0	Swarming	English			
14950	1037	affix sub MonsterBugHive3	0	Hivehost [item]	English			
14951	1636	affix sub MonsterBugHive3 desc	0	Hivehost	English			
14952	1441	affix sub MonsterCascade1	0	Regressing [item]	English			
14953	3720	affix sub MonsterCascade1 desc	0	Regressing	English			
14954	1442	affix sub MonsterCascade2	0	Diminishing [item]	English			
14955	2397	affix sub MonsterCascade2 desc	0	Diminishing	English			
14956	1443	affix sub MonsterCascade3	0	Cascading [item]	English			
14957	1074	affix sub MonsterCascade3 desc	0	Cascading	English			
14958	3764	affix sub MonsterThornsPhysical1	0	Barbed [item]	English			
14959	2391	affix sub MonsterThornsPhysical1 desc	0	Barbed	English			
14960	3765	affix sub MonsterThornsPhysical2	0	Asperous [item]	English			
14961	1068	affix sub MonsterThornsPhysical2 desc	0	Asperous	English			
14962	3766	affix sub MonsterThornsPhysical3	0	Thorned [item]	English			
14963	3841	affix sub MonsterThornsPhysical3 desc	0	Thorned 	English			
14964	3053	affix sub MonsterThornsFire1	0	Fevered [item]	English			
14965	964	affix sub MonsterThornsFire1 desc	0	Fevered	English			
14966	3054	affix sub MonsterThornsFire2	0	Febrile [item]	English			
14967	3737	affix sub MonsterThornsFire2 desc	0	Febrile	English			
14968	3055	affix sub MonsterThornsFire3	0	Pyretic [item]	English			
14969	2414	affix sub MonsterThornsFire3 desc	0	Pyretic	English			
14970	1044	affix sub MonsterThornsElectricity1	0	Powered [item]	English			
14971	567	affix sub MonsterThornsElectricity1 desc	0	Powered	English			
14972	1045	affix sub MonsterThornsElectricity2	0	Electrostatic [item]	English			
14973	3340	affix sub MonsterThornsElectricity2 desc	0	Electrostatic	English			
14974	1046	affix sub MonsterThornsElectricity3	0	Energized [item]	English			
14975	2017	affix sub MonsterThornsElectricity3 desc	0	Energized 	English			
14976	3337	affix sub MonsterThornsSpectral1	0	Ethereal [item]	English			
14977	2064	affix sub MonsterThornsSpectral1 desc	0	Ethereal	English			
14978	3338	affix sub MonsterThornsSpectral2	0	Empyrean [item]	English			
14979	741	affix sub MonsterThornsSpectral2 desc	0	Empyrean	English			
14980	3339	affix sub MonsterThornsSpectral3	0	Celestial [item]	English			
14981	3514	affix sub MonsterThornsSpectral3 desc	0	Celestial	English			
14982	1674	affix sub MonsterThornsToxic1	0	Rotted [item]	English			
14983	2661	affix sub MonsterThornsToxic1 desc	0	Rotted	English			
14984	1675	affix sub MonsterThornsToxic2	0	Decomposing [item]	English			
14985	1338	affix sub MonsterThornsToxic2 desc	0	Decomposing	English			
14986	1676	affix sub MonsterThornsToxic3	0	Corroded [item]	English			
14987	15	affix sub MonsterThornsToxic3 desc	0	Corroded	English			
14988	1915	affix sub MonsterFireField1	0	Smoldering [item]	English			
14989	3306	affix sub MonsterFireField1 desc	0	Smoldering	English			
14990	1916	affix sub MonsterFireField2	0	Infernal [item]	English			
14991	1983	affix sub MonsterFireField2 desc	0	Infernal	English			
14992	1917	affix sub MonsterFireField3	0	Incendiary [item]	English			
14993	660	affix sub MonsterFireField3 desc	0	Incendiary	English			
14994	2151	affix sub MonsterSpectralField1	0	Glimmering [item]	English			
14995	2374	affix sub MonsterSpectralField1 desc	0	Glimmering	English			
14996	2152	affix sub MonsterSpectralField2	0	Shimmering [item]	English			
14997	1051	affix sub MonsterSpectralField2 desc	0	Shimmering	English			
14998	2153	affix sub MonsterSpectralField3	0	Dazzling [item]	English			
14999	3824	affix sub MonsterSpectralField3 desc	0	Dazzling	English			
15000	3476	affix sub MonsterElectricField1	0	Sparking [item]	English			
15001	2487	affix sub MonsterElectricField1 desc	0	Sparking	English			
15002	3477	affix sub MonsterElectricField2	0	Voltaic [item]	English			
15003	1164	affix sub MonsterElectricField2 desc	0	Voltaic	English			
15004	3478	affix sub MonsterElectricField3	0	Charged [item]	English			
15005	3937	affix sub MonsterElectricField3 desc	0	Charged	English			
15006	2868	affix sub MonsterToxicField1	0	Plagued [item]	English			
15007	4055	affix sub MonsterToxicField1 desc	0	Plagued	English			
15008	2869	affix sub MonsterToxicField2	0	Pestilent [item]	English			
15009	2732	affix sub MonsterToxicField2 desc	0	Pestilent	English			
15010	2870	affix sub MonsterToxicField3	0	Septic [item]	English			
15011	1409	affix sub MonsterToxicField3 desc	0	Septic	English			
15012	2478	affix sub MonsterPhysicalField1	0	Bursting [item]	English			
15013	3929	affix sub MonsterPhysicalField1 desc	0	Bursting	English			
15014	2479	affix sub MonsterPhysicalField2	0	Spiked [item]	English			
15015	2606	affix sub MonsterPhysicalField2 desc	0	Spiked	English			
15016	2480	affix sub MonsterPhysicalField3	0	Razor [item]	English			
15017	1283	affix sub MonsterPhysicalField3 desc	0	Razor	English			
15018	447	affix sub MonsterBoomerang1	0	Boomerang [item]	English			
15019	3966	affix sub MonsterBoomerang1 desc	0	Boomerang	English			
15020	448	affix sub MonsterBoomerang2	0	Backlash [item]	English			
15021	2643	affix sub MonsterBoomerang2 desc	0	Backlash	English			
15022	449	affix sub MonsterBoomerang3	0	Rebounding [item]	English			
15023	1320	affix sub MonsterBoomerang3 desc	0	Rebounding	English			
15024	3966	affix sub MonsterPhase1	0	Phased [item]	English			
15025	1385	affix sub MonsterPhase1 desc	0	Phased	English			
15026	3967	affix sub MonsterPhase2	0	Planeshifter [item]	English			
15027	62	affix sub MonsterPhase2 desc	0	Planeshifter	English			
15028	3968	affix sub MonsterPhase3	0	Planewalker [item]	English			
15029	2835	affix sub MonsterPhase3 desc	0	Planewalker	English			
15030	2594	affix sub MonsterShieldOverload1	0	Overloaded [item]	English			
15031	2013	affix sub MonsterShieldOverload1 desc	0	Overloaded	English			
15032	2595	affix sub MonsterShieldOverload2	0	Overwhelming [item]	English			
15033	690	affix sub MonsterShieldOverload2 desc	0	Overwhelming	English			
15034	2596	affix sub MonsterShieldOverload3	0	Hyperfluxive [item]	English			
15035	3463	affix sub MonsterShieldOverload3 desc	0	Hyperfluxive	English			
15036	363	affix sub MonsterShielded1	0	Shielded [item]	English			
15037	410	affix sub MonsterShielded1 desc	0	Shielded	English			
15038	364	affix sub MonsterShielded2	0	Grounded [item]	English			
15039	3183	affix sub MonsterShielded2 desc	0	Grounded	English			
15040	365	affix sub MonsterShielded3	0	Dampened [item]	English			
15041	1860	affix sub MonsterShielded3 desc	0	Dampened	English			
15042	3087	affix sub MonsterArmored1	0	Toughened [item]	English			
15043	1038	affix sub MonsterArmored1 desc	0	Toughened	English			
15044	3088	affix sub MonsterArmored2	0	Armored [item]	English			
15045	3811	affix sub MonsterArmored2 desc	0	Armored	English			
15046	3089	affix sub MonsterArmored3	0	Unyielding [item]	English			
15047	2488	affix sub MonsterArmored3 desc	0	Unyielding	English			
15048	2316	affix sub c_Starter1	0	Initiate [item]	English			
15049	2317	affix sub c_Starter2	0	Apprentice [item]	English			
15050	2318	affix sub c_Starter3	0	Neophyte [item]	English			
15051	2319	affix sub c_Starter4	0	Tyro [item]	English			
15052	3493	affix sub h_Starter1	0	Recruit [item]	English			
15053	3494	affix sub h_Starter2	0	Greenhorn [item]	English			
15054	3495	affix sub h_Starter3	0	Cadet [item]	English			
15055	3496	affix sub h_Starter4	0	Trooper [item]	English			
15056	3041	affix sub t_Starter1	0	Novice [item]	English			
15057	3042	affix sub t_Starter2	0	Aspirant [item]	English			
15058	3043	affix sub t_Starter3	0	Squire [item]	English			
15059	3044	affix sub t_Starter4	0	Prentice [item]	English			
15060	286	affix sub Starter1	0	Novice [item]	English			
15061	287	affix sub Starter2	0	Adept [item]	English			
15062	288	affix sub Starter3	0	Expert [item]	English			
15063	289	affix sub Starter4	0	Master [item]	English			
15064	490	affix sub Mystic1	0	Charmed [item]	English			
15065	491	affix sub Mystic2	0	Conjured [item]	English			
15066	492	affix sub Mystic3	0	Invoked [item]	English			
15067	493	affix sub Mystic4	0	Haunted [item]	English			
15068	494	affix sub Mystic5	0	Sadist [item]	English			
15069	495	affix sub Mystic6	0	Symbol [item]	English			
15070	496	affix sub Mystic7	0	Augured [item]	English			
15071	497	affix sub Mystic8	0	Magus [item]	English			
15072	498	affix sub Mystic9	0	Sorcerous [item]	English			
15073	1794	affix sub Mystic10	0	Runed [item]	English			
15074	1795	affix sub Mystic11	0	Entrancing [item]	English			
15075	1796	affix sub Mystic12	0	Ensorcelled [item]	English			
15076	1797	affix sub Mystic13	0	Marvelous [item]	English			
15077	1798	affix sub Mystic14	0	Extraordinary [item]	English			
15078	3356	affix sub MysticCrit1	0	Imbued [item]	English			
15079	3357	affix sub MysticCrit2	0	Wicked [item]	English			
15080	3358	affix sub MysticCrit3	0	Infused [item]	English			
15081	3359	affix sub MysticCrit4	0	Despoiled [item]	English			
15082	3360	affix sub MysticCrit5	0	Forsaken [item]	English			
15083	1817	affix sub MysticBoost1	0	Adorned [item]	English			
15084	1818	affix sub MysticBoost2	0	Glyph [item]	English			
15085	1819	affix sub MysticBoost3	0	Hierophant [item]	English			
15086	1843	affix sub MysticUber	0	Mystic [item]	English			
15087	2705	affix sub MysticUber2	0	Profound [item]	English			
15088	2363	affix sub Arcane1	0	Destrider [item]	English			
15089	2364	affix sub Arcane2	0	Occultist [item]	English			
15090	2365	affix sub Arcane3	0	Darkwalker [item]	English			
15091	2366	affix sub Arcane4	0	Hidden [item]	English			
15092	2367	affix sub Arcane5	0	Sibylline [item]	English			
15093	2368	affix sub Arcane6	0	Oracle [item]	English			
15094	2369	affix sub Arcane7	0	Tenebrous [item]	English			
15095	2370	affix sub Arcane8	0	Crypt Keeper [item]	English			
15096	2371	affix sub Arcane9	0	Stargazer [item]	English			
15097	1463	affix sub Arcane10	0	Sunfire [item]	English			
15098	1464	affix sub Arcane11	0	Galactic [item]	English			
15099	1465	affix sub Arcane12	0	Continuum [item]	English			
15100	1466	affix sub Arcane13	0	Extraplanar [item]	English			
15101	1467	affix sub Arcane14	0	Hubris [item]	English			
15102	540	affix sub ArcaneEvade1	0	Shadowdancer [item]	English			
15103	541	affix sub ArcaneEvade2	0	Mistwalker [item]	English			
15104	542	affix sub ArcaneEvade3	0	Slighthand [item]	English			
15105	543	affix sub ArcaneEvade4	0	Trickster [item]	English			
15106	544	affix sub ArcaneEvade5	0	Chaos [item]	English			
15107	3370	affix sub ArcaneEfxD1	0	Dreamweaver [item]	English			
15108	3371	affix sub ArcaneEfxD2	0	Thetan [item]	English			
15109	3372	affix sub ArcaneEfxD3	0	Lucid [item]	English			
15110	3360	affix sub ArcaneUber	0	Spellbinder [item]	English			
15111	1490	affix sub ArcaneUber2	0	Omnipotent [item]	English			
15112	329	affix sub Tech1	0	Defender [item]	English			
15113	330	affix sub Tech2	0	Farrier [item]	English			
15114	331	affix sub Tech3	0	Beefeater [item]	English			
15115	332	affix sub Tech4	0	Brigadier [item]	English			
15116	333	affix sub Tech5	0	Bulwark [item]	English			
15117	334	affix sub Tech6	0	Homeguard [item]	English			
15118	335	affix sub Tech7	0	Warden [item]	English			
15119	336	affix sub Tech8	0	Crafted [item]	English			
15120	337	affix sub Tech9	0	Artisan [item]	English			
15121	4029	affix sub Tech10	0	Masterwork [item]	English			
15122	4030	affix sub Tech11	0	Immaculate [item]	English			
15123	4031	affix sub Tech12	0	Iconic [item]	English			
15124	4032	affix sub Tech13	0	Flawless [item]	English			
15125	4033	affix sub Tech14	0	Absolute [item]	English			
15126	1578	affix sub TechEfxsub1	0	Rad [item]	English			
15127	1579	affix sub TechEfxsub2	0	Pyric [item]	English			
15128	1580	affix sub TechEfxsub3	0	Voltaic [item]	English			
15129	1581	affix sub TechEfxsub4	0	Prismatic [item]	English			
15130	1582	affix sub TechEfxsub5	0	Phantasmic [item]	English			
15131	2902	affix sub TechInterrupt1	0	Guardian [item]	English			
15132	2903	affix sub TechInterrupt2	0	Preserver [item]	English			
15133	2904	affix sub TechInterrupt3	0	Vault [item]	English			
15134	1846	affix sub TechUber	0	Sentinel [item]	English			
15135	2816	affix sub TechUber2	0	Angelic [item]	English			
15136	3186	affix sub Power1	0	Blitz [item]	English			
15137	3187	affix sub Power2	0	Raider [item]	English			
15138	3188	affix sub Power3	0	Assault [item]	English			
15139	3189	affix sub Power4	0	Quantum [item]	English			
15140	3190	affix sub Power5	0	Palladium [item]	English			
15141	3191	affix sub Power6	0	Hydrino [item]	English			
15142	3192	affix sub Power7	0	Luminiferous [item]	English			
15143	3193	affix sub Power8	0	Mercurial [item]	English			
15144	3194	affix sub Power9	0	Synchronous [item]	English			
15145	3242	affix sub Power10	0	Nanodyne [item]	English			
15146	3243	affix sub Power11	0	Temporal [item]	English			
15147	3244	affix sub Power12	0	Evanescent [item]	English			
15148	3245	affix sub Power13	0	Perpetual [item]	English			
15149	3246	affix sub Power14	0	Carnal [item]	English			
15150	899	affix sub PowerRegen1	0	Powered [item]	English			
15151	900	affix sub PowerRegen2	0	Restorative [item]	English			
15152	901	affix sub PowerRegen3	0	Harmonic [item]	English			
15153	902	affix sub PowerRegen4	0	Reanimator [item]	English			
15154	903	affix sub PowerRegen5	0	Havoc [item]	English			
15155	3113	affix sub PowerDeflect1	0	Adamantine [item]	English			
15156	3114	affix sub PowerDeflect2	0	Carbonite [item]	English			
15157	3115	affix sub PowerDeflect3	0	Zirconium [item]	English			
15158	1691	affix sub PowerUber	0	Onslaught [item]	English			
15159	1177	affix sub PowerUber2	0	Overlord [item]	English			
15160	574	affix sub street_brown	0	Brown [item]	English			
15161	632	affix sub street_brown_desc	0	Brown	English			
15162	1511	affix sub street_charcoal	0	Charcoal [item]	English			
15163	2069	affix sub street_charcoal_desc	0	Charcoal	English			
15164	1016	affix sub street_darkblue	0	Dark Blue [item]	English			
15165	1594	affix sub street_darkblue_desc	0	Dark Blue	English			
15166	522	affix sub street_lightblue	0	Light Blue [item]	English			
15167	3892	affix sub street_lightblue_desc	0	Light Blue	English			
15168	2114	affix sub street_burgandy	0	Burgundy [item]	English			
15169	3020	affix sub street_burgandy_desc	0	Burgundy	English			
15170	1713	affix sub street_tan	0	Tan [item]	English			
15171	1063	affix sub street_tan_desc	0	Tan	English			
15172	3229	affix sub street_desert	0	Beige [item]	English			
15173	2435	affix sub street_desert_desc	0	Beige	English			
15174	262	affix sub street_seafoam	0	Seafoam [item]	English			
15175	3808	affix sub street_seafoam_desc	0	Seafoam	English			
15176	3565	affix sub FawkesDayAffix	0	Fawkes' [item]	English			
15177	3524	affix sub FawkesDayAffix desc	0	Fawkes'	English			
15178	6666	respec unique	0	Unique Skill Retrainer	Singular	Default		
15178	6666	respec unique	0	Unique Skill Retrainers	Plural			
15179	6667	respec perks	0	Expertise Retrainer	Singular	Default		
15179	6667	respec perks	0	Expertise Retrainers	Plural			
15180	6668	respec perks unique	0	Unique Expertise Retrainer	Singular	Default		
15180	6668	respec perks unique	0	Unique Expertise Retrainers	Plural			
15181	6669	Skill Token Shock Buildup	0	Shock Buildup Skill Token	Singular	Default		
15181	6669	Skill Token Shock Buildup	0	Shock Buildup Skill Tokens	Plural			
15182	6670	Skill Token Surge Heal	0	Icon of the Archangel	Singular	Default		
15182	6670	Skill Token Surge Heal	0	Icons of the Archangel	Plural			
15183	6671	Skill Token Surge Blast	0	Surge Blast Skill Token	Singular	Default		
15183	6671	Skill Token Surge Blast	0	Surge Blast Skill Tokens	Plural			
15184	6672	Skill Token Surge Crusader	0	Bane of St. George	Singular	Default		
15184	6672	Skill Token Surge Crusader	0	Bane of St. George	Plural			
15185	6673	Skill Token Surge Berserker	0	Surge Berserker Skill Token	Singular	Default		
15185	6673	Skill Token Surge Berserker	0	Surge Berserker Skill Tokens	Plural			
15186	6674	Skill Token Power Steal	0	Seal of the Bishop	Singular	Default		
15186	6674	Skill Token Power Steal	0	Seals of the Bishop	Plural			
15187	6675	Skill Token Electrical Prayer	0	Seal of Sumerisle	Singular	Default		
15187	6675	Skill Token Electrical Prayer	0	Seals of Sumerisle	Plural			
15188	6676	Skill Token Shield Toss	0	Orbital Stabilizer	Singular	Default		
15188	6676	Skill Token Shield Toss	0	Orbital Stabilizers	Plural			
15189	6677	Skill Token Aura Stability	0	Cross of St. Patrick	Singular	Default		
15189	6677	Skill Token Aura Stability	0	Crosses of St. Patrick	Plural			
15190	6678	Skill Token Grenade Mastery	0	Grenade Mastery Skill Token	Singular	Default		
15190	6678	Skill Token Grenade Mastery	0	Grenade Mastery Skill Tokens	Plural			
15191	6679	Skill Token EMP Blast	0	ElectroMag	Singular	Default		
15191	6679	Skill Token EMP Blast	0	ElectroMags	Plural			
15192	6680	Skill Token Flash Bang	0	Nesmith's Blast Cell	Singular	Default		
15192	6680	Skill Token Flash Bang	0	Nesmith's Blast Cells	Plural			
15193	6681	Skill Token Decoy	0	Decoy Skill Token	Singular	Default		
15193	6681	Skill Token Decoy	0	Decoy Skill Tokens	Plural			
15194	6682	Skill Token Sniper Stealth	0	Ghillie Suit	Singular	Default		
15194	6682	Skill Token Sniper Stealth	0	Ghillie Suits	Plural			
15195	6683	Skill Token Sacrifice Device Bomber	0	Sacrifice Device Bomber Skill Token	Singular	Default		
15195	6683	Skill Token Sacrifice Device Bomber	0	Sacrifice Device Bomber Skill Tokens	Plural			
15196	6684	Skill Token Spider Mines	0	Spider Mine Schematic	Singular	Default		
15196	6684	Skill Token Spider Mines	0	Spider Mine Schematics	Plural			
